# THE SWAPPABLE INPUT of the dispatch-floor pipeline. write_floors.py,
# input_comparison_report and test_outputs.py read floors from THIS FILE
# ONLY. Floors the full fossil fleet (relac_io.nonren_floor_techs), on a
# residual+forced basis, 2027-2050 only (2023-2026 frozen). COMMITTED
# scenarios (OPT,VGB) use a flat plan-grounded/historical CF; PERMISSIVE
# scenarios (BAU,INV) start at the committed plan-grounded/historical CF
# and decline after HOLD_UNTIL=2030 to KEEP_WARM=0.05 by 2050. To change
# a CF: edit PLAN_GROUNDED / CF_BY_FUEL_FALLBACK
# in make_candidates.py and re-run it, then re-run write_floors.py.
Scenario,TECHNOLOGY,country,fuel,YEAR,fleet_GW,forced_GW,residual_GW,contracted_CF,cf_source,cf_quality,floor_PJ,profile,status,commissioning_year
INV,PWRPETDOMXX,DOM,PET,2047,0.4964,0.0,0.4964,0.0575,fuel_fallback,proxy,0.9001,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETDOMXX,DOM,PET,2048,0.4964,0.0,0.4964,0.055,fuel_fallback,proxy,0.861,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETDOMXX,DOM,PET,2049,0.4964,0.0,0.4964,0.0525,fuel_fallback,proxy,0.8219,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETDOMXX,DOM,PET,2050,0.4964,0.0,0.4964,0.05,fuel_fallback,proxy,0.7827,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETECUXX,ECU,PET,2027,2.1442,0.887,1.2572,0.3,plan_grounded,grounded,20.2858,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2028,2.2442,0.987,1.2572,0.3,plan_grounded,grounded,21.2319,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2029,2.2442,0.987,1.2572,0.3,plan_grounded,grounded,21.2319,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2030,2.2442,0.987,1.2572,0.3,plan_grounded,grounded,21.2319,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2031,2.2442,0.987,1.2572,0.2875,plan_grounded,grounded,20.3473,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2032,2.2442,0.987,1.2572,0.275,plan_grounded,grounded,19.4626,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2033,2.2442,0.987,1.2572,0.2625,plan_grounded,grounded,18.5779,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2034,2.2442,0.987,1.2572,0.25,plan_grounded,grounded,17.6933,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2035,2.2442,0.987,1.2572,0.2375,plan_grounded,grounded,16.8086,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2036,2.2442,0.987,1.2572,0.225,plan_grounded,grounded,15.9239,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2037,2.2442,0.987,1.2572,0.2125,plan_grounded,grounded,15.0393,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2038,2.2442,0.987,1.2572,0.2,plan_grounded,grounded,14.1546,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2039,2.2442,0.987,1.2572,0.1875,plan_grounded,grounded,13.27,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2040,2.2442,0.987,1.2572,0.175,plan_grounded,grounded,12.3853,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2041,2.2442,0.987,1.2572,0.1625,plan_grounded,grounded,11.5006,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2042,2.2442,0.987,1.2572,0.15,plan_grounded,grounded,10.616,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2043,2.2442,0.987,1.2572,0.1375,plan_grounded,grounded,9.7313,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2044,2.2442,0.987,1.2572,0.125,plan_grounded,grounded,8.8466,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2045,3.4966,0.987,2.5096,0.1125,plan_grounded,grounded,12.4052,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2046,2.428,0.987,1.441,0.1,plan_grounded,grounded,7.6569,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2047,2.428,0.987,1.441,0.0875,plan_grounded,grounded,6.6998,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2048,2.428,0.987,1.441,0.075,plan_grounded,grounded,5.7427,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2049,2.428,0.987,1.441,0.0625,plan_grounded,grounded,4.7856,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETECUXX,ECU,PET,2050,2.428,0.987,1.441,0.05,plan_grounded,grounded,3.8285,PERMISSIVE,CALIBRATED - pending PI sign-off,2024.0
INV,PWRPETGTMXX,GTM,PET,2027,0.0555,0.0,0.0555,0.1,plan_grounded,proxy,0.175,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2028,0.0555,0.0,0.0555,0.1,plan_grounded,proxy,0.175,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2029,0.0706,0.0,0.0706,0.1,plan_grounded,proxy,0.2226,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2030,0.0706,0.0,0.0706,0.1,plan_grounded,proxy,0.2226,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2031,0.0953,0.0,0.0953,0.0975,plan_grounded,proxy,0.293,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2032,0.0953,0.0,0.0953,0.095,plan_grounded,proxy,0.2855,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2033,0.0953,0.0,0.0953,0.0925,plan_grounded,proxy,0.278,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2034,0.1132,0.0,0.1132,0.09,plan_grounded,proxy,0.3213,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2035,0.1132,0.0,0.1132,0.0875,plan_grounded,proxy,0.3124,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2036,0.1132,0.0,0.1132,0.085,plan_grounded,proxy,0.3034,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2037,0.1132,0.0,0.1132,0.0825,plan_grounded,proxy,0.2945,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2038,0.1371,0.0,0.1371,0.08,plan_grounded,proxy,0.3459,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2039,0.4095,0.0,0.4095,0.0775,plan_grounded,proxy,1.0008,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2040,0.4095,0.0,0.4095,0.075,plan_grounded,proxy,0.9685,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2041,0.4095,0.0,0.4095,0.0725,plan_grounded,proxy,0.9363,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2042,0.4095,0.0,0.4095,0.07,plan_grounded,proxy,0.904,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2043,0.4095,0.0,0.4095,0.0675,plan_grounded,proxy,0.8717,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2044,0.5692,0.0,0.5692,0.065,plan_grounded,proxy,1.1668,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2045,0.5692,0.0,0.5692,0.0625,plan_grounded,proxy,1.1219,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2046,0.1689,0.0,0.1689,0.06,plan_grounded,proxy,0.3196,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2047,0.1689,0.0,0.1689,0.0575,plan_grounded,proxy,0.3063,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2048,0.1689,0.0,0.1689,0.055,plan_grounded,proxy,0.293,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2049,0.1689,0.0,0.1689,0.0525,plan_grounded,proxy,0.2796,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETGTMXX,GTM,PET,2050,0.1689,0.0,0.1689,0.05,plan_grounded,proxy,0.2663,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2027,1.1918,0.0,1.1918,0.35,plan_grounded,grounded,13.1546,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2028,1.1918,0.0,1.1918,0.35,plan_grounded,grounded,13.1546,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2029,1.1918,0.0,1.1918,0.35,plan_grounded,grounded,13.1546,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2030,1.1918,0.0,1.1918,0.35,plan_grounded,grounded,13.1546,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2031,1.1918,0.0,1.1918,0.335,plan_grounded,grounded,12.5908,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2032,1.1918,0.0,1.1918,0.32,plan_grounded,grounded,12.0271,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2033,1.1918,0.0,1.1918,0.305,plan_grounded,grounded,11.4633,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2034,1.1918,0.0,1.1918,0.29,plan_grounded,grounded,10.8995,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2035,1.1918,0.0,1.1918,0.275,plan_grounded,grounded,10.3358,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2036,1.1918,0.0,1.1918,0.26,plan_grounded,grounded,9.772,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2037,1.1918,0.0,1.1918,0.245,plan_grounded,grounded,9.2082,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2038,1.1918,0.0,1.1918,0.23,plan_grounded,grounded,8.6445,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2039,1.1918,0.0,1.1918,0.215,plan_grounded,grounded,8.0807,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2040,1.1918,0.0,1.1918,0.2,plan_grounded,grounded,7.5169,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2041,1.1918,0.0,1.1918,0.185,plan_grounded,grounded,6.9532,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2042,1.1918,0.0,1.1918,0.17,plan_grounded,grounded,6.3894,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2043,1.1918,0.0,1.1918,0.155,plan_grounded,grounded,5.8256,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2044,1.1918,0.0,1.1918,0.14,plan_grounded,grounded,5.2618,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2045,1.1918,0.0,1.1918,0.125,plan_grounded,grounded,4.6981,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2046,0.8048,0.0,0.8048,0.11,plan_grounded,grounded,2.7918,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2047,0.8048,0.0,0.8048,0.095,plan_grounded,grounded,2.4111,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2048,0.8048,0.0,0.8048,0.08,plan_grounded,grounded,2.0304,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2049,0.8048,0.0,0.8048,0.065,plan_grounded,grounded,1.6497,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHNDXX,HND,PET,2050,0.8048,0.0,0.8048,0.05,plan_grounded,grounded,1.269,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHTIXX,HTI,PET,2046,0.247,0.0,0.247,0.06,fuel_fallback,proxy,0.4674,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHTIXX,HTI,PET,2047,0.247,0.0,0.247,0.0575,fuel_fallback,proxy,0.4479,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHTIXX,HTI,PET,2048,0.247,0.0,0.247,0.055,fuel_fallback,proxy,0.4284,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHTIXX,HTI,PET,2049,0.247,0.0,0.247,0.0525,fuel_fallback,proxy,0.4089,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETHTIXX,HTI,PET,2050,0.247,0.0,0.247,0.05,fuel_fallback,proxy,0.3895,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2027,11.301,0.0,11.301,0.0944,historical_implied,historical,33.6466,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2028,11.301,0.0,11.301,0.0944,historical_implied,historical,33.6466,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2029,11.301,0.0,11.301,0.0944,historical_implied,historical,33.6466,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2030,11.301,0.0,11.301,0.0944,historical_implied,historical,33.6466,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2031,11.301,0.0,11.301,0.0922,historical_implied,historical,32.8553,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2032,11.301,0.0,11.301,0.09,historical_implied,historical,32.0639,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2033,11.301,0.0,11.301,0.0877,historical_implied,historical,31.2725,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2034,11.301,0.0,11.301,0.0855,historical_implied,historical,30.4812,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2035,11.301,0.0,11.301,0.0833,historical_implied,historical,29.6898,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2036,11.301,0.0,11.301,0.0811,historical_implied,historical,28.8985,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2037,11.301,0.0,11.301,0.0789,historical_implied,historical,28.1071,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2038,11.301,0.0,11.301,0.0766,historical_implied,historical,27.3157,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2039,11.301,0.0,11.301,0.0744,historical_implied,historical,26.5244,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2040,11.301,0.0,11.301,0.0722,historical_implied,historical,25.733,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2041,11.301,0.0,11.301,0.07,historical_implied,historical,24.9417,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2042,11.301,0.0,11.301,0.0678,historical_implied,historical,24.1503,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2043,11.301,0.0,11.301,0.0655,historical_implied,historical,23.3589,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2044,11.301,0.0,11.301,0.0633,historical_implied,historical,22.5676,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETMEXXX,MEX,PET,2045,11.301,0.0,11.301,0.0611,historical_implied,historical,21.7762,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPANXX,PAN,PET,2046,0.1497,0.0,0.1497,0.1098,historical_implied,historical,0.5183,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPANXX,PAN,PET,2047,0.1497,0.0,0.1497,0.0948,historical_implied,historical,0.4478,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPANXX,PAN,PET,2048,0.1497,0.0,0.1497,0.0799,historical_implied,historical,0.3772,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPANXX,PAN,PET,2049,0.1497,0.0,0.1497,0.0649,historical_implied,historical,0.3066,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPANXX,PAN,PET,2050,0.1497,0.0,0.1497,0.05,historical_implied,historical,0.236,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2027,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2028,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2029,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2030,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2031,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2032,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2033,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2034,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2035,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2036,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2037,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2038,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2039,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2040,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2041,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2042,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2043,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2044,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2045,4.0268,0.0,4.0268,0.0236,historical_implied,historical,3.002,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2046,1.3423,0.0,1.3423,0.0236,historical_implied,historical,1.0007,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2047,1.3423,0.0,1.3423,0.0236,historical_implied,historical,1.0007,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2048,1.3423,0.0,1.3423,0.0236,historical_implied,historical,1.0007,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2049,1.3423,0.0,1.3423,0.0236,historical_implied,historical,1.0007,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPERXX,PER,PET,2050,1.3423,0.0,1.3423,0.0236,historical_implied,historical,1.0007,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2027,0.0005,0.0,0.0005,0.1966,historical_implied,historical,0.0031,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2028,0.0005,0.0,0.0005,0.1966,historical_implied,historical,0.0031,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2029,0.0005,0.0,0.0005,0.1966,historical_implied,historical,0.0031,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2030,0.0005,0.0,0.0005,0.1966,historical_implied,historical,0.0031,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2031,0.0005,0.0,0.0005,0.1893,historical_implied,historical,0.003,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2032,0.0005,0.0,0.0005,0.1819,historical_implied,historical,0.0029,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2033,0.0005,0.0,0.0005,0.1746,historical_implied,historical,0.0028,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2034,0.0005,0.0,0.0005,0.1673,historical_implied,historical,0.0026,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2035,0.0005,0.0,0.0005,0.16,historical_implied,historical,0.0025,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2036,0.0005,0.0,0.0005,0.1526,historical_implied,historical,0.0024,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2037,0.0005,0.0,0.0005,0.1453,historical_implied,historical,0.0023,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2038,0.0005,0.0,0.0005,0.138,historical_implied,historical,0.0022,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2039,0.0005,0.0,0.0005,0.1306,historical_implied,historical,0.0021,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2040,0.0005,0.0,0.0005,0.1233,historical_implied,historical,0.0019,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2041,0.0005,0.0,0.0005,0.116,historical_implied,historical,0.0018,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2042,0.0005,0.0,0.0005,0.1086,historical_implied,historical,0.0017,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2043,0.0005,0.0,0.0005,0.1013,historical_implied,historical,0.0016,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2044,0.0005,0.0,0.0005,0.094,historical_implied,historical,0.0015,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2045,0.0005,0.0,0.0005,0.0867,historical_implied,historical,0.0014,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2046,0.0005,0.0,0.0005,0.0793,historical_implied,historical,0.0013,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2047,0.0005,0.0,0.0005,0.072,historical_implied,historical,0.0011,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2048,0.0005,0.0,0.0005,0.0647,historical_implied,historical,0.001,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2049,0.0005,0.0,0.0005,0.0573,historical_implied,historical,0.0009,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETPRYXX,PRY,PET,2050,0.0005,0.0,0.0005,0.05,historical_implied,historical,0.0008,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETURYXX,URY,PET,2027,1.1767,0.0,1.1767,0.045,plan_grounded,grounded,1.6699,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETURYXX,URY,PET,2028,1.1767,0.0,1.1767,0.045,plan_grounded,grounded,1.6699,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETURYXX,URY,PET,2029,1.1767,0.0,1.1767,0.045,plan_grounded,grounded,1.6699,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETURYXX,URY,PET,2030,1.1767,0.0,1.1767,0.045,plan_grounded,grounded,1.6699,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETURYXX,URY,PET,2031,1.1767,0.0,1.1767,0.045,plan_grounded,grounded,1.6699,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETURYXX,URY,PET,2032,1.1767,0.0,1.1767,0.045,plan_grounded,grounded,1.6699,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETURYXX,URY,PET,2033,1.1767,0.0,1.1767,0.045,plan_grounded,grounded,1.6699,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETURYXX,URY,PET,2034,1.1767,0.0,1.1767,0.045,plan_grounded,grounded,1.6699,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRPETURYXX,URY,PET,2035,1.1767,0.0,1.1767,0.045,plan_grounded,grounded,1.6699,PERMISSIVE,CALIBRATED - pending PI sign-off,
